4 14 55.66673,21 46 13.0562,1.509337267,-1.52
4 15 29.27989,21 47 51.6161,1.509663957,-1.52
4 16 2.89133,21 49 29.7086,1.509990652,-1.52
4 16 36.50100,21 51 7.3334,1.51031735,-1.52
4 17 10.10886,21 52 44.4904,1.51064405,-1.52
4 17 43.71486,21 54 21.1795,1.51097075,-1.52
4 18 17.31898,21 55 57.4005,1.511297449,-1.52
4 18 50.92116,21 57 33.1531,1.511624143,-1.52
4 19 24.52136,21 59 8.4374,1.511950833,-1.52
4 19 58.11955,22 0 43.2531,1.512277515,-1.52
4 20 31.71568,22 2 17.6001,1.512604189,-1.52
4 21 5.30971,22 3 51.4782,1.512930852,-1.52
4 21 38.90160,22 5 24.8873,1.513257502,-1.52
4 22 12.49131,22 6 57.8273,1.513584139,-1.52
4 22 46.07879,22 8 30.2981,1.51391076,-1.52
4 23 19.66400,22 10 2.2995,1.514237364,-1.52
4 23 53.24691,22 11 33.8314,1.514563948,-1.52
4 24 26.82746,22 13 4.8936,1.514890511,-1.52
4 25 0.40561,22 14 35.4862,1.515217052,-1.52
4 25 33.98132,22 16 5.6089,1.515543569,-1.52
4 26 7.55455,22 17 35.2617,1.515870059,-1.52
4 26 41.12526,22 19 4.4444,1.516196522,-1.52
4 27 14.69339,22 20 33.1570,1.516522955,-1.52
4 27 48.25891,22 22 1.3994,1.516849357,-1.52
4 28 21.82178,22 23 29.1714,1.517175725,-1.52
4 28 55.38194,22 24 56.4730,1.51750206,-1.52
4 29 28.93936,22 26 23.3041,1.517828358,-1.52
4 30 2.49399,22 27 49.6647,1.518154618,-1.52
4 30 36.04578,22 29 15.5545,1.518480838,-1.52
4 31 9.59469,22 30 40.9737,1.518807017,-1.52
4 31 43.14069,22 32 5.9220,1.519133152,-1.52
4 32 16.68371,22 33 30.3995,1.519459243,-1.52
4 32 50.22372,22 34 54.4060,1.519785287,-1.52
4 33 23.76067,22 36 17.9416,1.520111283,-1.52
4 33 57.29452,22 37 41.0061,1.52043723,-1.52
4 34 30.82521,22 39 3.5995,1.520763124,-1.52
4 35 4.35272,22 40 25.7217,1.521088966,-1.52
4 35 37.87698,22 41 47.3728,1.521414752,-1.52
4 36 11.39795,22 43 8.5527,1.521740482,-1.52
4 36 44.91559,22 44 29.2612,1.522066154,-1.52
4 37 18.42986,22 45 49.4985,1.522391765,-1.52
4 37 51.94070,22 47 9.2645,1.522717316,-1.52
