23 18 37.40051,-08 8 24.3324,0.727286262,-4.4
23 20 5.70493,-07 59 3.7017,0.72726637,-4.4
23 21 33.94682,-07 49 41.8709,0.727246287,-4.4
23 23 2.12747,-07 40 18.8635,0.727226014,-4.4
23 24 30.24817,-07 30 54.7032,0.727205551,-4.4
23 25 58.31022,-07 21 29.4133,0.7271849,-4.4
23 27 26.31492,-07 12 3.0173,0.727164061,-4.4
23 28 54.26358,-07 2 35.5388,0.727143035,-4.4
23 30 22.15751,-06 53 7.0011,0.727121825,-4.4
23 31 49.99806,-06 43 37.4277,0.727100429,-4.4
23 33 17.78654,-06 34 6.8420,0.72707885,-4.4
23 34 45.52429,-06 24 35.2675,0.727057089,-4.4
23 36 13.21266,-06 15 2.7276,0.727035146,-4.4
23 37 40.85299,-06 5 29.2456,0.727013023,-4.4
23 39 8.44664,-05 55 54.8450,0.726990721,-4.4
23 40 35.99497,-05 46 19.5490,0.72696824,-4.4
23 42 3.49935,-05 36 43.3811,0.726945582,-4.4
23 43 30.96114,-05 27 6.3646,0.726922748,-4.4
23 44 58.38172,-05 17 28.5229,0.726899738,-4.4
23 46 25.76247,-05 7 49.8793,0.726876555,-4.4
23 47 53.10477,-04 58 10.4571,0.726853199,-4.4
23 49 20.41002,-04 48 30.2797,0.726829671,-4.4
23 50 47.67962,-04 38 49.3703,0.726805972,-4.4
23 52 14.91494,-04 29 7.7523,0.726782104,-4.4
23 53 42.11742,-04 19 25.4489,0.726758068,-4.4
23 55 9.28843,-04 9 42.4835,0.726733864,-4.4
23 56 36.42941,-03 59 58.8793,0.726709494,-4.4
23 58 3.54176,-03 50 14.6597,0.726684959,-4.4
23 59 30.62690,-03 40 29.8479,0.726660261,-4.4
0 0 57.68625,-03 30 44.4672,0.726635399,-4.4
0 2 24.72123,-03 20 58.5408,0.726610377,-4.4
0 3 51.73328,-03 11 12.0921,0.726585194,-4.4
0 5 18.72383,-03 1 25.1443,0.726559852,-4.4
0 6 45.69430,-02 51 37.7208,0.726534352,-4.4
0 8 12.64614,-02 41 49.8446,0.726508696,-4.4
0 9 39.58079,-02 32 1.5393,0.726482884,-4.4
0 11 6.49968,-02 22 12.8279,0.726456918,-4.4
0 12 33.40426,-02 12 23.7339,0.7264308,-4.4
0 14 0.29598,-02 2 34.2804,0.726404529,-4.4
0 15 27.17628,-01 52 44.4908,0.726378108,-4.4
0 16 54.04662,-01 42 54.3883,0.726351538,-4.4
0 18 20.90844,-01 33 3.9963,0.72632482,-4.4
0 19 47.76321,-01 23 13.3380,0.726297956,-4.4
0 21 14.61237,-01 13 22.4368,0.726270946,-4.4
0 22 41.45739,-01 3 31.3160,0.726243792,-4.4
0 24 8.29972,-00 53 39.9988,0.726216495,-4.4
0 25 35.14082,-00 43 48.5087,0.726189057,-4.4
0 27 1.98215,-00 33 56.8689,0.726161479,-4.4
0 28 28.82518,-00 24 5.1028,0.726133762,-4.4
0 29 55.67136,-00 14 13.2338,0.726105907,-4.4
0 31 22.52217,-00 4 21.2852,0.726077917,-4.4
0 32 49.37905,00 5 30.7195,0.726049791,-4.4
0 34 16.24348,00 15 22.7571,0.726021532,-4.4
0 35 43.11692,00 25 14.8040,0.725993141,-4.4
0 37 10.00084,00 35 6.8369,0.725964619,-4.4
0 38 36.89669,00 44 58.8323,0.725935968,-4.4
0 40 3.80595,00 54 50.7667,0.725907189,-4.4
0 41 30.73008,01 4 42.6168,0.725878283,-4.4
0 42 57.67053,01 14 34.3590,0.725849252,-4.4
0 44 24.62879,01 24 25.9697,0.725820097,-4.4
0 45 51.60629,01 34 17.4256,0.725790819,-4.4
0 47 18.60452,01 44 8.7030,0.725761421,-4.4
0 48 45.62492,01 53 59.7783,0.725731902,-4.4
0 50 12.66897,02 3 50.6281,0.725702266,-4.4
0 51 39.73811,02 13 41.2286,0.725672513,-4.4
0 53 6.83380,02 23 31.5563,0.725642644,-4.4
0 54 33.95751,02 33 21.5875,0.725612662,-4.4
0 56 1.11068,02 43 11.2985,0.725582566,-4.4
0 57 28.29477,02 53 0.6657,0.72555236,-4.4
0 58 55.51123,03 2 49.6653,0.725522045,-4.4
1 0 22.76150,03 12 38.2736,0.725491621,-4.4
1 1 50.04703,03 22 26.4668,0.72546109,-4.4
1 3 17.36928,03 32 14.2211,0.725430454,-4.4
1 4 44.72967,03 42 1.5127,0.725399715,-4.4
1 6 12.12965,03 51 48.3177,0.725368873,-4.4
1 7 39.57065,04 1 34.6123,0.72533793,-4.4
1 9 7.05411,04 11 20.3725,0.725306889,-4.4
1 10 34.58146,04 21 5.5744,0.725275749,-4.4
1 12 2.15412,04 30 50.1941,0.725244513,-4.4
1 13 29.77353,04 40 34.2074,0.725213182,-4.4
1 14 57.44109,04 50 17.5905,0.725181758,-4.4
1 16 25.15823,05 0 0.3192,0.725150243,-4.4
1 17 52.92636,05 9 42.3695,0.725118637,-4.4
1 19 20.74689,05 19 23.7172,0.725086942,-4.4
1 20 48.62122,05 29 4.3381,0.72505516,-4.4
1 22 16.55076,05 38 44.2081,0.725023293,-4.4
1 23 44.53689,05 48 23.3029,0.724991341,-4.4
1 25 12.58102,05 58 1.5983,0.724959307,-4.4
1 26 40.68453,06 7 39.0700,0.724927192,-4.4
1 28 8.84880,06 17 15.6936,0.724894997,-4.4
1 29 37.07521,06 26 51.4448,0.724862724,-4.4
1 31 5.36512,06 36 26.2992,0.724830375,-4.4
1 32 33.71991,06 46 0.2322,0.724797952,-4.4
1 34 2.14093,06 55 33.2196,0.724765455,-4.4
1 35 30.62954,07 5 5.2366,0.724732886,-4.4
1 36 59.18709,07 14 36.2589,0.724700248,-4.4
1 38 27.81492,07 24 6.2617,0.724667541,-4.4
1 39 56.51437,07 33 35.2205,0.724634767,-4.4
1 41 25.28676,07 43 3.1106,0.724601927,-4.4
1 42 54.13341,07 52 29.9073,0.724569024,-4.4
1 44 23.05565,08 1 55.5859,0.724536059,-4.4
1 45 52.05478,08 11 20.1215,0.724503034,-4.4
1 47 21.13210,08 20 43.4894,0.724469949,-4.4
1 48 50.28891,08 30 5.6647,0.724436807,-4.4
1 50 19.52649,08 39 26.6225,0.72440361,-4.4
1 51 48.84611,08 48 46.3378,0.724370358,-4.4
1 53 18.24906,08 58 4.7858,0.724337054,-4.4
1 54 47.73658,09 7 21.9413,0.724303699,-4.4
1 56 17.30994,09 16 37.7793,0.724270295,-4.4
1 57 46.97037,09 25 52.2748,0.724236843,-4.4
1 59 16.71911,09 35 5.4025,0.724203345,-4.4
2 0 46.55739,09 44 17.1374,0.724169803,-4.4
2 2 16.48642,09 53 27.4542,0.724136218,-4.4
2 3 46.50740,10 2 36.3277,0.724102593,-4.4
2 5 16.62155,10 11 43.7326,0.724068927,-4.4
2 6 46.83003,10 20 49.6436,0.724035224,-4.4
2 8 17.13403,10 29 54.0352,0.724001485,-4.4
2 9 47.53471,10 38 56.8822,0.723967711,-4.4
2 11 18.03323,10 47 58.1591,0.723933904,-4.4
2 12 48.63074,10 56 57.8403,0.723900066,-4.4
2 14 19.32835,11 5 55.9005,0.723866198,-4.4
2 15 50.12720,11 14 52.3140,0.723832303,-4.4
2 17 21.02839,11 23 47.0553,0.723798381,-4.4
2 18 52.03302,11 32 40.0988,0.723764435,-4.4
2 20 23.14217,11 41 31.4188,0.723730465,-4.4
2 21 54.35691,11 50 20.9897,0.723696475,-4.4
2 23 25.67832,11 59 8.7857,0.723662464,-4.4
2 24 57.10742,12 7 54.7810,0.723628436,-4.4
2 26 28.64525,12 16 38.9500,0.723594391,-4.4
2 28 0.29284,12 25 21.2668,0.723560332,-4.4
2 29 32.05119,12 34 1.7055,0.72352626,-4.4
2 31 3.92128,12 42 40.2404,0.723492176,-4.4
2 32 35.90410,12 51 16.8454,0.723458083,-4.4
2 34 8.00061,12 59 51.4947,0.723423982,-4.4
2 35 40.21176,13 8 24.1624,0.723389875,-4.4
2 37 12.53847,13 16 54.8224,0.723355763,-4.4
2 38 44.98167,13 25 23.4488,0.723321647,-4.4
2 40 17.54225,13 33 50.0155,0.723287531,-4.4
2 41 50.22110,13 42 14.4964,0.723253415,-4.4
2 43 23.01909,13 50 36.8657,0.723219301,-4.4
2 44 55.93707,13 58 57.0970,0.723185191,-4.4
2 46 28.97588,14 7 15.1644,0.723151086,-4.4
2 48 2.13634,14 15 31.0417,0.723116988,-4.4
2 49 35.41924,14 23 44.7028,0.723082899,-4.4
2 51 8.82536,14 31 56.1216,0.723048821,-4.4
2 52 42.35548,14 40 5.2717,0.723014754,-4.4
2 54 16.01035,14 48 12.1272,0.722980701,-4.4
2 55 49.79068,14 56 16.6618,0.722946664,-4.4
2 57 23.69718,15 4 18.8493,0.722912644,-4.4
2 58 57.73056,15 12 18.6636,0.722878642,-4.4
3 0 31.89147,15 20 16.0783,0.722844662,-4.4
3 2 6.18058,15 28 11.0674,0.722810703,-4.4
3 3 40.59851,15 36 3.6045,0.722776768,-4.4
3 5 15.14587,15 43 53.6636,0.722742858,-4.4
3 6 49.82325,15 51 41.2183,0.722708976,-4.4
3 8 24.63122,15 59 26.2425,0.722675122,-4.4
3 9 59.57033,16 7 8.7100,0.722641299,-4.4
3 11 34.64112,16 14 48.5946,0.722607508,-4.4
3 13 9.84407,16 22 25.8702,0.722573751,-4.4
3 14 45.17968,16 30 0.5105,0.722540029,-4.4
3 16 20.64840,16 37 32.4895,0.722506345,-4.4
3 17 56.25068,16 45 1.7809,0.722472699,-4.4
3 19 31.98693,16 52 28.3588,0.722439094,-4.4
3 21 7.85754,16 59 52.1969,0.722405531,-4.4
3 22 43.86288,17 7 13.2693,0.722372011,-4.4
3 24 20.00330,17 14 31.5499,0.722338537,-4.4
3 25 56.27911,17 21 47.0128,0.72230511,-4.4
3 27 32.69062,17 28 59.6318,0.722271732,-4.4
3 29 9.23809,17 36 9.3811,0.722238405,-4.4
3 30 45.92177,17 43 16.2349,0.722205129,-4.4
3 32 22.74189,17 50 20.1672,0.722171907,-4.4
3 33 59.69864,17 57 21.1522,0.72213874,-4.4
3 35 36.79219,18 4 19.1641,0.72210563,-4.4
3 37 14.02270,18 11 14.1773,0.722072579,-4.4
3 38 51.39027,18 18 6.1660,0.722039589,-4.4
3 40 28.89500,18 24 55.1048,0.72200666,-4.4
3 42 6.53696,18 31 40.9679,0.721973794,-4.4
3 43 44.31619,18 38 23.7299,0.721940994,-4.4
3 45 22.23270,18 45 3.3654,0.72190826,-4.4
3 47 0.28647,18 51 39.8490,0.721875595,-4.4
3 48 38.47747,18 58 13.1554,0.721843,-4.4
3 50 16.80562,19 4 43.2594,0.721810476,-4.4
3 51 55.27082,19 11 10.1359,0.721778026,-4.4
3 53 33.87296,19 17 33.7599,0.72174565,-4.4
3 55 12.61187,19 23 54.1062,0.721713351,-4.4
3 56 51.48736,19 30 11.1502,0.72168113,-4.4
3 58 30.49924,19 36 24.8669,0.721648989,-4.4
4 0 9.64726,19 42 35.2316,0.721616929,-4.4
4 1 48.93114,19 48 42.2199,0.721584952,-4.4
4 3 28.35059,19 54 45.8071,0.721553059,-4.4
4 5 7.90528,20 0 45.9689,0.721521252,-4.4
4 6 47.59485,20 6 42.6810,0.721489533,-4.4
4 8 27.41892,20 12 35.9193,0.721457903,-4.4
4 10 7.37706,20 18 25.6596,0.721426364,-4.4
4 11 47.46882,20 24 11.8781,0.721394917,-4.4
4 13 27.69374,20 29 54.5510,0.721363564,-4.4
4 15 8.05129,20 35 33.6546,0.721332306,-4.4
4 16 48.54094,20 41 9.1654,0.721301145,-4.4
4 18 29.16212,20 46 41.0599,0.721270083,-4.4
4 20 9.91423,20 52 9.3149,0.721239121,-4.4
4 21 50.79664,20 57 33.9074,0.721208261,-4.4
4 23 31.80869,21 2 54.8142,0.721177504,-4.4
4 25 12.94968,21 8 12.0127,0.721146852,-4.4
4 26 54.21889,21 13 25.4802,0.721116305,-4.4
4 28 35.61557,21 18 35.1942,0.721085867,-4.4
4 30 17.13894,21 23 41.1323,0.721055538,-4.4
4 31 58.78817,21 28 43.2724,0.72102532,-4.4
4 33 40.56241,21 33 41.5926,0.720995214,-4.4
4 35 22.46080,21 38 36.0711,0.720965222,-4.4
4 37 4.48242,21 43 26.6861,0.720935345,-4.4
4 38 46.62634,21 48 13.4164,0.720905585,-4.4
4 40 28.89158,21 52 56.2407,0.720875943,-4.4
4 42 11.27714,21 57 35.1379,0.720846421,-4.4
4 43 53.78199,22 2 10.0872,0.72081702,-4.4
4 45 36.40507,22 6 41.0680,0.720787742,-4.4
4 47 19.14528,22 11 8.0598,0.720758588,-4.4
4 49 2.00150,22 15 31.0425,0.72072956,-4.4
4 50 44.97258,22 19 49.9960,0.720700659,-4.4
4 52 28.05734,22 24 4.9007,0.720671886,-4.4
4 54 11.25455,22 28 15.7369,0.720643243,-4.4
4 55 54.56299,22 32 22.4853,0.720614732,-4.4
4 57 37.98136,22 36 25.1270,0.720586354,-4.4
4 59 21.50838,22 40 23.6429,0.72055811,-4.4
5 1 5.14271,22 44 18.0146,0.720530001,-4.4
5 2 48.88298,22 48 8.2238,0.72050203,-4.4
5 4 32.72781,22 51 54.2522,0.720474197,-4.4
5 6 16.67578,22 55 36.0821,0.720446504,-4.4
5 8 0.72544,22 59 13.6959,0.720418952,-4.4
5 9 44.87532,23 2 47.0764,0.720391543,-4.4
5 11 29.12391,23 6 16.2064,0.720364278,-4.4
5 13 13.46969,23 9 41.0692,0.720337158,-4.4
5 14 57.91109,23 13 1.6483,0.720310185,-4.4
5 16 42.44653,23 16 17.9275,0.72028336,-4.4
5 18 27.07441,23 19 29.8909,0.720256685,-4.4
5 20 11.79308,23 22 37.5229,0.72023016,-4.4
5 21 56.60087,23 25 40.8080,0.720203787,-4.4
5 23 41.49612,23 28 39.7313,0.720177568,-4.4
5 25 26.47709,23 31 34.2781,0.720151504,-4.4
5 27 11.54205,23 34 24.4338,0.720125596,-4.4
5 28 56.68923,23 37 10.1845,0.720099845,-4.4
5 30 41.91686,23 39 51.5161,0.720074252,-4.4
5 32 27.22313,23 42 28.4153,0.72004882,-4.4
5 34 12.60619,23 45 0.8688,0.720023549,-4.4
5 35 58.06420,23 47 28.8638,0.71999844,-4.4
5 37 43.59527,23 49 52.3878,0.719973495,-4.4
5 39 29.19752,23 52 11.4286,0.719948716,-4.4
5 41 14.86902,23 54 25.9742,0.719924102,-4.4
5 43 0.60783,23 56 36.0132,0.719899656,-4.4
5 44 46.41199,23 58 41.5343,0.719875378,-4.4
5 46 32.27952,24 0 42.5266,0.719851271,-4.4
5 48 18.20843,24 2 38.9798,0.719827335,-4.4
5 50 4.19670,24 4 30.8836,0.719803571,-4.4
5 51 50.24229,24 6 18.2281,0.719779981,-4.4
5 53 36.34317,24 8 1.0040,0.719756565,-4.4
5 55 22.49724,24 9 39.2021,0.719733325,-4.4
5 57 8.70245,24 11 12.8137,0.719710263,-4.4
5 58 54.95668,24 12 41.8304,0.719687378,-4.4
6 0 41.25783,24 14 6.2442,0.719664674,-4.4
6 2 27.60377,24 15 26.0473,0.719642149,-4.4
6 4 13.99236,24 16 41.2326,0.719619807,-4.4
6 6 0.42144,24 17 51.7931,0.719597647,-4.4
6 7 46.88885,24 18 57.7222,0.719575671,-4.4
6 9 33.39242,24 19 59.0138,0.71955388,-4.4
6 11 19.92996,24 20 55.6621,0.719532275,-4.4
6 13 6.49927,24 21 47.6616,0.719510858,-4.4
6 14 53.09814,24 22 35.0074,0.719489629,-4.4
6 16 39.72436,24 23 17.6947,0.719468589,-4.4
6 18 26.37572,24 23 55.7192,0.71944774,-4.4
6 20 13.04997,24 24 29.0771,0.719427082,-4.4
6 21 59.74488,24 24 57.7649,0.719406617,-4.4
6 23 46.45822,24 25 21.7794,0.719386345,-4.4
6 25 33.18772,24 25 41.1179,0.719366268,-4.4
6 27 19.93115,24 25 55.7779,0.719346387,-4.4
6 29 6.68624,24 26 5.7577,0.719326702,-4.4
6 30 53.45074,24 26 11.0555,0.719307214,-4.4
6 32 40.22239,24 26 11.6702,0.719287926,-4.4
6 34 26.99893,24 26 7.6009,0.719268837,-4.4
6 36 13.77809,24 25 58.8473,0.719249948,-4.4
6 38 0.55760,24 25 45.4093,0.719231261,-4.4
6 39 47.33522,24 25 27.2873,0.719212777,-4.4
6 41 34.10868,24 25 4.4821,0.719194496,-4.4
6 43 20.87571,24 24 36.9948,0.719176419,-4.4
6 45 7.63407,24 24 4.8269,0.719158547,-4.4
6 46 54.38150,24 23 27.9803,0.719140881,-4.4
6 48 41.11576,24 22 46.4574,0.719123423,-4.4
6 50 27.83460,24 22 0.2609,0.719106172,-4.4
