6 2 19.56508,23 26 5.8509,0.98368111,-3.86
6 3 26.16203,23 26 1.3046,0.983667364,-3.86
6 4 32.76074,23 25 54.9927,0.983653937,-3.86
6 5 39.36065,23 25 46.9152,0.983640825,-3.86
6 6 45.96125,23 25 37.0721,0.983628025,-3.86
6 7 52.56198,23 25 25.4632,0.983615533,-3.86
6 8 59.16230,23 25 12.0885,0.983603347,-3.86
6 10 5.76167,23 24 56.9483,0.983591462,-3.86
6 11 12.35954,23 24 40.0426,0.983579877,-3.86
6 12 18.95536,23 24 21.3717,0.983568586,-3.86
6 13 25.54858,23 24 0.9358,0.983557588,-3.86
6 14 32.13866,23 23 38.7353,0.983546879,-3.86
6 15 38.72503,23 23 14.7705,0.983536456,-3.86
6 16 45.30714,23 22 49.0420,0.983526315,-3.86
6 17 51.88444,23 22 21.5502,0.983516455,-3.86
6 18 58.45637,23 21 52.2958,0.983506871,-3.86
6 20 5.02237,23 21 21.2794,0.983497561,-3.86
6 21 11.58188,23 20 48.5018,0.983488521,-3.86
6 22 18.13434,23 20 13.9637,0.983479749,-3.86
6 23 24.67918,23 19 37.6659,0.983471242,-3.86
6 24 31.21585,23 18 59.6095,0.983462998,-3.86
6 25 37.74377,23 18 19.7953,0.983455013,-3.86
6 26 44.26238,23 17 38.2245,0.983447284,-3.86
6 27 50.77112,23 16 54.8981,0.98343981,-3.86
6 28 57.26941,23 16 9.8173,0.983432587,-3.86
6 30 3.75669,23 15 22.9834,0.983425614,-3.86
6 31 10.23238,23 14 34.3977,0.983418888,-3.86
6 32 16.69591,23 13 44.0616,0.983412407,-3.86
6 33 23.14672,23 12 51.9766,0.983406168,-3.86
6 34 29.58423,23 11 58.1441,0.983400171,-3.86
6 35 36.00787,23 11 2.5659,0.983394413,-3.86
6 36 42.41706,23 10 5.2435,0.983388894,-3.86
6 37 48.81124,23 9 6.1787,0.98338361,-3.86
6 38 55.18982,23 8 5.3733,0.983378562,-3.86
6 40 1.55224,23 7 2.8292,0.983373749,-3.86
6 41 7.89793,23 5 58.5483,0.983369169,-3.86
6 42 14.22631,23 4 52.5327,0.983364822,-3.86
6 43 20.53682,23 3 44.7844,0.983360709,-3.86
6 44 26.82888,23 2 35.3057,0.983356828,-3.86
6 45 33.10194,23 1 24.0988,0.983353181,-3.86
6 46 39.35542,23 0 11.1659,0.983349767,-3.86
6 47 45.58876,22 58 56.5094,0.983346589,-3.86
6 48 51.80141,22 57 40.1319,0.983343645,-3.86
6 49 57.99281,22 56 22.0357,0.98334094,-3.86
6 51 4.16241,22 55 2.2235,0.983338472,-3.86
6 52 10.30965,22 53 40.6979,0.983336246,-3.86
6 53 16.43399,22 52 17.4617,0.983334262,-3.86
6 54 22.53490,22 50 52.5176,0.983332523,-3.86
6 55 28.61184,22 49 25.8684,0.983331033,-3.86
6 56 34.66428,22 47 57.5171,0.983329794,-3.86
6 57 40.69168,22 46 27.4666,0.983328809,-3.86
6 58 46.69355,22 44 55.7199,0.983328081,-3.86
6 59 52.66936,22 43 22.2801,0.983327616,-3.86
7 0 58.61861,22 41 47.1503,0.983327415,-3.86
7 2 4.54080,22 40 10.3338,0.983327485,-3.86
7 3 10.43544,22 38 31.8338,0.983327828,-3.86
7 4 16.30204,22 36 51.6535,0.98332845,-3.86
7 5 22.14014,22 35 9.7964,0.983329356,-3.86
7 6 27.94925,22 33 26.2657,0.983330549,-3.86
7 7 33.72892,22 31 41.0650,0.983332035,-3.86
7 8 39.47870,22 29 54.1977,0.98333382,-3.86
7 9 45.19814,22 28 5.6674,0.983335907,-3.86
7 10 50.88681,22 26 15.4776,0.983338303,-3.86
7 11 56.54427,22 24 23.6319,0.983341013,-3.86
7 13 2.17011,22 22 30.1340,0.983344042,-3.86
7 14 7.76392,22 20 34.9875,0.983347395,-3.86
7 15 13.32530,22 18 38.1963,0.983351077,-3.86
7 16 18.85385,22 16 39.7639,0.983355094,-3.86
7 17 24.34920,22 14 39.6943,0.983359452,-3.86
7 18 29.81095,22 12 37.9911,0.983364154,-3.86
7 19 35.23875,22 10 34.6584,0.983369207,-3.86
7 20 40.63223,22 8 29.6998,0.983374614,-3.86
7 21 45.99105,22 6 23.1195,0.983380381,-3.86
7 22 51.31487,22 4 14.9211,0.983386512,-3.86
7 23 56.60334,22 2 5.1088,0.983393012,-3.86
7 25 1.85615,21 59 53.6865,0.983399885,-3.86
7 26 7.07296,21 57 40.6582,0.983407135,-3.86
7 27 12.25348,21 55 26.0279,0.983414765,-3.86
7 28 17.39740,21 53 9.7996,0.983422779,-3.86
7 29 22.50442,21 50 51.9775,0.983431181,-3.86
7 30 27.57424,21 48 32.5656,0.983439973,-3.86
7 31 32.60659,21 46 11.5679,0.983449157,-3.86
7 32 37.60119,21 43 48.9888,0.983458737,-3.86
7 33 42.55776,21 41 24.8322,0.983468714,-3.86
7 34 47.47603,21 38 59.1025,0.98347909,-3.86
7 35 52.35575,21 36 31.8037,0.983489867,-3.86
7 36 57.19665,21 34 2.9401,0.983501045,-3.86
7 38 1.99849,21 31 32.5160,0.983512625,-3.86
7 39 6.76100,21 29 0.5355,0.983524608,-3.86
7 40 11.48396,21 26 27.0031,0.983536994,-3.86
7 41 16.16711,21 23 51.9231,0.983549783,-3.86
7 42 20.81022,21 21 15.2997,0.983562974,-3.86
7 43 25.41305,21 18 37.1374,0.983576567,-3.86
7 44 29.97536,21 15 57.4405,0.98359056,-3.86
7 45 34.49693,21 13 16.2136,0.983604953,-3.86
7 46 38.97753,21 10 33.4610,0.983619744,-3.86
7 47 43.41693,21 7 49.1872,0.983634931,-3.86
7 48 47.81491,21 5 3.3968,0.983650512,-3.86
7 49 52.17124,21 2 16.0944,0.983666485,-3.86
7 50 56.48570,20 59 27.2845,0.983682847,-3.86
7 52 0.75808,20 56 36.9717,0.983699597,-3.86
7 53 4.98815,20 53 45.1607,0.983716731,-3.86
7 54 9.17571,20 50 51.8563,0.983734247,-3.86
7 55 13.32053,20 47 57.0630,0.983752141,-3.86
7 56 17.42240,20 45 0.7857,0.98377041,-3.86
7 57 21.48112,20 42 3.0292,0.983789052,-3.86
7 58 25.49647,20 39 3.7983,0.983808062,-3.86
7 59 29.46824,20 36 3.0979,0.983827438,-3.86
8 0 33.39623,20 33 0.9328,0.983847175,-3.86
8 1 37.28024,20 29 57.3081,0.983867271,-3.86
8 2 41.12006,20 26 52.2286,0.983887721,-3.86
8 3 44.91549,20 23 45.6995,0.983908523,-3.86
8 4 48.66634,20 20 37.7257,0.983929671,-3.86
8 5 52.37240,20 17 28.3123,0.983951163,-3.86
8 6 56.03349,20 14 17.4644,0.983972995,-3.86
8 7 59.64941,20 11 5.1872,0.983995162,-3.86
8 9 3.21997,20 7 51.4859,0.984017661,-3.86
8 10 6.74498,20 4 36.3657,0.984040488,-3.86
8 11 10.22426,20 1 19.8319,0.984063639,-3.86
8 12 13.65762,19 58 1.8896,0.98408711,-3.86
8 13 17.04490,19 54 42.5444,0.984110897,-3.86
8 14 20.38590,19 51 21.8014,0.984134995,-3.86
8 15 23.68045,19 47 59.6661,0.984159402,-3.86
8 16 26.92838,19 44 36.1440,0.984184112,-3.86
8 17 30.12951,19 41 11.2405,0.984209122,-3.86
8 18 33.28369,19 37 44.9610,0.984234428,-3.86
8 19 36.39074,19 34 17.3112,0.984260025,-3.86
8 20 39.45051,19 30 48.2965,0.984285909,-3.86
8 21 42.46282,19 27 17.9226,0.984312077,-3.86
8 22 45.42753,19 23 46.1950,0.984338524,-3.86
8 23 48.34446,19 20 13.1195,0.984365245,-3.86
8 24 51.21348,19 16 38.7018,0.984392237,-3.86
8 25 54.03443,19 13 2.9476,0.984419495,-3.86
8 26 56.80716,19 9 25.8626,0.984447016,-3.86
8 27 59.53151,19 5 47.4527,0.984474795,-3.86
8 29 2.20735,19 2 7.7236,0.984502827,-3.86
8 30 4.83453,18 58 26.6813,0.984531109,-3.86
8 31 7.41290,18 54 44.3318,0.984559637,-3.86
8 32 9.94233,18 51 0.6808,0.984588406,-3.86
8 33 12.42267,18 47 15.7345,0.984617412,-3.86
8 34 14.85379,18 43 29.4988,0.984646652,-3.86
8 35 17.23556,18 39 41.9798,0.984676121,-3.86
8 36 19.56783,18 35 53.1836,0.984705816,-3.86
8 37 21.85047,18 32 3.1163,0.984735732,-3.86
8 38 24.08336,18 28 11.7842,0.984765867,-3.86
8 39 26.26635,18 24 19.1935,0.984796217,-3.86
8 40 28.39933,18 20 25.3503,0.984826778,-3.86
8 41 30.48216,18 16 30.2611,0.984857547,-3.86
8 42 32.51472,18 12 33.9321,0.984888522,-3.86
8 43 34.49689,18 8 36.3697,0.984919699,-3.86
8 44 36.42854,18 4 37.5803,0.984951076,-3.86
8 45 38.30955,18 0 37.5704,0.984982651,-3.86
8 46 40.13982,17 56 36.3465,0.985014422,-3.86
8 47 41.91921,17 52 33.9151,0.985046387,-3.86
8 48 43.64762,17 48 30.2827,0.985078545,-3.86
8 49 45.32495,17 44 25.4559,0.985110894,-3.86
8 50 46.95108,17 40 19.4413,0.985143434,-3.86
8 51 48.52592,17 36 12.2457,0.985176164,-3.86
8 52 50.04936,17 32 3.8756,0.985209085,-3.86
8 53 51.52133,17 27 54.3377,0.985242196,-3.86
8 54 52.94172,17 23 43.6388,0.985275498,-3.86
8 55 54.31046,17 19 31.7856,0.985308992,-3.86
8 56 55.62748,17 15 18.7848,0.98534268,-3.86
8 57 56.89269,17 11 4.6432,0.985376563,-3.86
8 58 58.10604,17 6 49.3676,0.985410642,-3.86
8 59 59.26747,17 2 32.9647,0.985444921,-3.86
9 1 0.37694,16 58 15.4413,0.985479402,-3.86
9 2 1.43438,16 53 56.8042,0.985514088,-3.86
9 3 2.43979,16 49 37.0602,0.985548981,-3.86
9 4 3.39311,16 45 16.2161,0.985584086,-3.86
9 5 4.29434,16 40 54.2786,0.985619406,-3.86
9 6 5.14347,16 36 31.2544,0.985654945,-3.86
9 7 5.94049,16 32 7.1504,0.985690707,-3.86
